,name,platform,year_of_release,genre,publisher,developer,rating
6503,Iron Man,PlayStation Portable,2008,Action,Sega,Artificial Mind and Movement,T
6504,Iron Man,PlayStation Portable,2008,Action,Sega,Artificial Mind and Movement,T
6505,Iron Man,PlayStation Portable,2008,Action,Sega,Artificial Mind and Movement,T
6506,White Knight Chronicles II,PlayStation 3,2010,Role-Playing,Sony Computer Entertainment,Level 5,T
6508,Juiced 2: Hot Import Nights,Xbox 360,2007,Racing,THQ,Juice Games,T
6509,Juiced 2: Hot Import Nights,Xbox 360,2007,Racing,THQ,Juice Games,T
6510,Juiced 2: Hot Import Nights,Xbox 360,2007,Racing,THQ,Juice Games,T
6511,Wolfenstein,PlayStation 3,2009,Shooter,Activision,"id Software, Raven Software",M
6512,Wolfenstein,PlayStation 3,2009,Shooter,Activision,"id Software, Raven Software",M
6513,Wolfenstein,PlayStation 3,2009,Shooter,Activision,"id Software, Raven Software",M
6514,The Walking Dead: Survival Instinct,Xbox 360,2013,Shooter,Activision,Terminal Reality,M
6515,The Walking Dead: Survival Instinct,Xbox 360,2013,Shooter,Activision,Terminal Reality,M
6516,The Walking Dead: Survival Instinct,Xbox 360,2013,Shooter,Activision,Terminal Reality,M
6517,The Sims 3: Generations,PC,2011,Simulation,Electronic Arts,The Sims Studio,T
6518,Ape Escape 2,PlayStation 2,2002,Platform,Sony Computer Entertainment,SCE Japan Studio,E
6521,Sega Rally Revo,PlayStation 3,2007,Racing,Sega,SEGA Racing Studio,E
6522,Sega Rally Revo,PlayStation 3,2007,Racing,Sega,SEGA Racing Studio,E
6523,Sega Rally Revo,PlayStation 3,2007,Racing,Sega,SEGA Racing Studio,E
6524,Sega Rally Revo,PlayStation 3,2007,Racing,Sega,SEGA Racing Studio,E
6525,Shin Megami Tensei: Persona 3 FES,PlayStation 2,2007,Role-Playing,Tecmo Koei,Atlus Co.,M
6526,FIFA Soccer 2002,PlayStation 2,2001,Sports,Electronic Arts,EA Sports,E
6527,FIFA Soccer 2002,PlayStation 2,2001,Sports,Electronic Arts,EA Sports,E
6528,FIFA Soccer 2002,PlayStation 2,2001,Sports,Electronic Arts,EA Sports,E
6529,FIFA Soccer 2002,PlayStation 2,2001,Sports,Electronic Arts,EA Sports,E
6530,Angry Birds Trilogy,3DS,2012,Action,Activision,Exient Entertainment,E
6531,Angry Birds Trilogy,3DS,2012,Action,Activision,Exient Entertainment,E
6532,Angry Birds Trilogy,3DS,2012,Action,Activision,Exient Entertainment,E
6534,Condemned 2: Bloodshot,Xbox 360,2008,Action,Sega,Monolith Productions,M
6535,Condemned 2: Bloodshot,Xbox 360,2008,Action,Sega,Monolith Productions,M
6536,Okami,PlayStation 2,2006,Action,Capcom,Clover Studio,T
6537,Okami,PlayStation 2,2006,Action,Capcom,Clover Studio,T
6538,Shin Megami Tensei: Persona 3 Portable,PlayStation Portable,2009,Role-Playing,Ghostlight,Atlus,M
6543,NHL 2001,PlayStation,2000,Sports,Electronic Arts,Page 44 Studios,E
6544,NHL 2001,PlayStation,2000,Sports,Electronic Arts,Page 44 Studios,E
6545,NHL 2001,PlayStation,2000,Sports,Electronic Arts,Page 44 Studios,E
6546,Crysis 3,PC,2013,Shooter,Electronic Arts,Crytek,M
6547,Crysis 3,PC,2013,Shooter,Electronic Arts,Crytek,M
6548,Crysis 3,PC,2013,Shooter,Electronic Arts,Crytek,M
6549,Buzz Lightyear of Star Command,PlayStation,2000,Platform,Activision,Traveller's Tales,E
6550,Buzz Lightyear of Star Command,PlayStation,2000,Platform,Activision,Traveller's Tales,E
6551,NHL 16,PlayStation 4,2015,Sports,Electronic Arts,"EA Sports, EA Canada",E10+
6552,NHL 16,PlayStation 4,2015,Sports,Electronic Arts,"EA Sports, EA Canada",E10+
6560,Tony Hawk's Project 8,PlayStation 3,2006,Sports,Activision,Neversoft Entertainment,T
6561,Tony Hawk's Project 8,PlayStation 3,2006,Sports,Activision,Neversoft Entertainment,T
6562,Tony Hawk's Project 8,PlayStation 3,2006,Sports,Activision,Neversoft Entertainment,T
6563,Tony Hawk's Project 8,PlayStation 3,2006,Sports,Activision,Neversoft Entertainment,T
6564,Tony Hawk's Project 8,PlayStation 3,2006,Sports,Activision,Neversoft Entertainment,T
6565,Ghostbusters: The Video Game,Xbox 360,2009,Action,Atari,Terminal Reality,T
6566,Ghostbusters: The Video Game,Xbox 360,2009,Action,Atari,Terminal Reality,T
6567,Ghostbusters: The Video Game,Xbox 360,2009,Action,Atari,Terminal Reality,T
6568,Ghostbusters: The Video Game,Xbox 360,2009,Action,Atari,Terminal Reality,T
6569,Ghostbusters: The Video Game,Xbox 360,2009,Action,Atari,Terminal Reality,T
6570,Ghostbusters: The Video Game,Xbox 360,2009,Action,Atari,Terminal Reality,T
6571,Ghostbusters: The Video Game,Xbox 360,2009,Action,Atari,Terminal Reality,T
6572,XCOM: Enemy Unknown,Xbox 360,2012,Strategy,Take-Two Interactive,Firaxis Games,M
6573,XCOM: Enemy Unknown,Xbox 360,2012,Strategy,Take-Two Interactive,Firaxis Games,M
6574,XCOM: Enemy Unknown,Xbox 360,2012,Strategy,Take-Two Interactive,Firaxis Games,M
6580,Tony Hawk's American Wasteland,Xbox,2005,Sports,Activision,Neversoft Entertainment,T
6581,Tony Hawk's American Wasteland,Xbox,2005,Sports,Activision,Neversoft Entertainment,T
6582,Tony Hawk's American Wasteland,Xbox,2005,Sports,Activision,Neversoft Entertainment,T
6583,Tony Hawk's American Wasteland,Xbox,2005,Sports,Activision,Neversoft Entertainment,T
6584,Tony Hawk's American Wasteland,Xbox,2005,Sports,Activision,Neversoft Entertainment,T
6589,Madden NFL 07,GameCube,2006,Sports,Electronic Arts,EA Tiburon,E
6590,Madden NFL 07,GameCube,2006,Sports,Electronic Arts,EA Tiburon,E
6591,Madden NFL 07,GameCube,2006,Sports,Electronic Arts,EA Tiburon,E
6592,Madden NFL 07,GameCube,2006,Sports,Electronic Arts,EA Tiburon,E
6593,Madden NFL 07,GameCube,2006,Sports,Electronic Arts,EA Tiburon,E
6594,Madden NFL 07,GameCube,2006,Sports,Electronic Arts,EA Tiburon,E
6595,Madden NFL 07,GameCube,2006,Sports,Electronic Arts,EA Tiburon,E
6596,Madden NFL 07,GameCube,2006,Sports,Electronic Arts,EA Tiburon,E
6597,Madden NFL 07,GameCube,2006,Sports,Electronic Arts,EA Tiburon,E
6604,Tiger Woods PGA Tour 2004,Xbox,2003,Sports,Electronic Arts,EA Sports,E
6605,Tiger Woods PGA Tour 2004,Xbox,2003,Sports,Electronic Arts,EA Sports,E
6606,Tiger Woods PGA Tour 2004,Xbox,2003,Sports,Electronic Arts,EA Sports,E
6607,Tiger Woods PGA Tour 2004,Xbox,2003,Sports,Electronic Arts,EA Sports,E
6611,Tak 2: The Staff of Dreams,PlayStation 2,2004,Platform,THQ,Avalanche Software,E
6612,Tak 2: The Staff of Dreams,PlayStation 2,2004,Platform,THQ,Avalanche Software,E
6613,Tak 2: The Staff of Dreams,PlayStation 2,2004,Platform,THQ,Avalanche Software,E
6614,Just Dance 3,PlayStation 3,2011,Misc,Ubisoft,Ubisoft,E10+
6615,Just Dance 3,PlayStation 3,2011,Misc,Ubisoft,Ubisoft,E10+
6616,LEGO Pirates of the Caribbean: The Video Game,3DS,2011,Action,Disney Interactive Studios,Traveller's Tales,E10+
6617,LEGO Pirates of the Caribbean: The Video Game,3DS,2011,Action,Disney Interactive Studios,Traveller's Tales,E10+
6618,LEGO Pirates of the Caribbean: The Video Game,3DS,2011,Action,Disney Interactive Studios,Traveller's Tales,E10+
6619,LEGO Pirates of the Caribbean: The Video Game,3DS,2011,Action,Disney Interactive Studios,Traveller's Tales,E10+
6620,LEGO Pirates of the Caribbean: The Video Game,3DS,2011,Action,Disney Interactive Studios,Traveller's Tales,E10+
6624,Viewtiful Joe,GameCube,2003,Action,Capcom,Clover Studio,T
6625,Viewtiful Joe,GameCube,2003,Action,Capcom,Clover Studio,T
6626,The Urbz: Sims in the City,Game Boy Advance,2004,Simulation,Electronic Arts,Griptonite Games,E
6627,The Urbz: Sims in the City,Game Boy Advance,2004,Simulation,Electronic Arts,Griptonite Games,E
6628,The Urbz: Sims in the City,Game Boy Advance,2004,Simulation,Electronic Arts,Griptonite Games,E
6629,The Urbz: Sims in the City,Game Boy Advance,2004,Simulation,Electronic Arts,Griptonite Games,E
6631,Guitar Hero: Metallica,PlayStation 3,2009,Misc,Activision,Neversoft Entertainment,T
6632,Guitar Hero: Metallica,PlayStation 3,2009,Misc,Activision,Neversoft Entertainment,T
6633,Guitar Hero: Metallica,PlayStation 3,2009,Misc,Activision,Neversoft Entertainment,T
6635,Strike Force Bowling,PlayStation 2,2004,Sports,Play It,Lab Rats Games,E
6636,Strike Force Bowling,PlayStation 2,2004,Sports,Play It,Lab Rats Games,E
6638,Red Steel 2,Wii,2010,Shooter,Ubisoft,Ubisoft Paris,T
6641,Mafia III,Xbox One,2016,Action,Take-Two Interactive,Hangar 13,M
6642,Mafia III,Xbox One,2016,Action,Take-Two Interactive,Hangar 13,M
6643,Mafia III,Xbox One,2016,Action,Take-Two Interactive,Hangar 13,M
6650,Prince of Persia: The Forgotten Sands,Xbox 360,2010,Action,Ubisoft,Ubisoft Montreal,T
6651,Prince of Persia: The Forgotten Sands,Xbox 360,2010,Action,Ubisoft,Ubisoft Montreal,T
6652,Prince of Persia: The Forgotten Sands,Xbox 360,2010,Action,Ubisoft,Ubisoft Montreal,T
6653,Prince of Persia: The Forgotten Sands,Xbox 360,2010,Action,Ubisoft,Ubisoft Montreal,T
6654,Prince of Persia: The Forgotten Sands,Xbox 360,2010,Action,Ubisoft,Ubisoft Montreal,T
6655,Prince of Persia: The Forgotten Sands,Xbox 360,2010,Action,Ubisoft,Ubisoft Montreal,T
6656,Warriors Orochi 3,PlayStation 3,2011,Action,Ubisoft Annecy,Omega Force,T
6657,Warriors Orochi 3,PlayStation 3,2011,Action,Ubisoft Annecy,Omega Force,T
6659,DJ Hero 2,Wii,2010,Misc,Activision,FreeStyleGames,T
6660,DJ Hero 2,Wii,2010,Misc,Activision,FreeStyleGames,T
6661,DJ Hero 2,Wii,2010,Misc,Activision,FreeStyleGames,T
6666,Tiger Woods PGA Tour 12: The Masters,Xbox 360,2011,Sports,Electronic Arts,Electronic Arts,E
6667,Tiger Woods PGA Tour 12: The Masters,Xbox 360,2011,Sports,Electronic Arts,Electronic Arts,E
6668,Tiger Woods PGA Tour 12: The Masters,Xbox 360,2011,Sports,Electronic Arts,Electronic Arts,E
6673,Harry Potter and the Half-Blood Prince,DS,2009,Action,Electronic Arts,EA Bright Light,E
6674,Harry Potter and the Half-Blood Prince,DS,2009,Action,Electronic Arts,EA Bright Light,E
6675,Harry Potter and the Half-Blood Prince,DS,2009,Action,Electronic Arts,EA Bright Light,E
6676,Harry Potter and the Half-Blood Prince,DS,2009,Action,Electronic Arts,EA Bright Light,E
6677,Harry Potter and the Half-Blood Prince,DS,2009,Action,Electronic Arts,EA Bright Light,E
6679,2014 FIFA World Cup Brazil,PlayStation 3,2014,Sports,Electronic Arts,EA Canada,E
6680,2014 FIFA World Cup Brazil,PlayStation 3,2014,Sports,Electronic Arts,EA Canada,E
6683,NBA 2K9,PlayStation 3,2008,Sports,Take-Two Interactive,Visual Concepts,E
6684,NBA 2K9,PlayStation 3,2008,Sports,Take-Two Interactive,Visual Concepts,E
6687,NFL Fever 2003,Xbox,2002,Sports,Microsoft Game Studios,Microsoft Game Studios,E
6688,Samurai Warriors 2,PlayStation 2,2006,Action,Tecmo Koei,Omega Force,T
6689,Samurai Warriors 2,PlayStation 2,2006,Action,Tecmo Koei,Omega Force,T
6690,Wet,PlayStation 3,2009,Shooter,Bethesda Softworks,Artificial Mind and Movement,M
6691,Wet,PlayStation 3,2009,Shooter,Bethesda Softworks,Artificial Mind and Movement,M
6696,Fire Emblem: Shadow Dragon,DS,2008,Role-Playing,Nintendo,Intelligent Systems,E10+
6699,Robotech: Battlecry,PlayStation 2,2002,Shooter,TDK Mediactive,Vicious Cycle,T
6700,Robotech: Battlecry,PlayStation 2,2002,Shooter,TDK Mediactive,Vicious Cycle,T
6701,Robotech: Battlecry,PlayStation 2,2002,Shooter,TDK Mediactive,Vicious Cycle,T
6703,Disney Universe,PlayStation 3,2011,Action,Disney Interactive Studios,Eurocom Entertainment Software,E10+
6704,Disney Universe,PlayStation 3,2011,Action,Disney Interactive Studios,Eurocom Entertainment Software,E10+
6705,Disney Universe,PlayStation 3,2011,Action,Disney Interactive Studios,Eurocom Entertainment Software,E10+
6707,Jak and Daxter: The Lost Frontier,PlayStation Portable,2009,Platform,Sony Computer Entertainment,High Impact Games,E10+
6708,Jak and Daxter: The Lost Frontier,PlayStation Portable,2009,Platform,Sony Computer Entertainment,High Impact Games,E10+
6709,Texas Hold 'Em Poker,Game Boy Advance,2004,Misc,Majesco Entertainment,Skyworks Technologies,E
6710,Time Crisis 3,PlayStation 2,2003,Shooter,Namco Bandai Games,Namco,T
6715,Vanquish,PlayStation 3,2010,Shooter,Sega,PlatinumGames,M
6716,Vanquish,PlayStation 3,2010,Shooter,Sega,PlatinumGames,M
6717,Vanquish,PlayStation 3,2010,Shooter,Sega,PlatinumGames,M
6719,Tearaway,PlayStation Vita,2013,Adventure,Sony Computer Entertainment Europe,Media Molecule,E
6721,Half-Life 2,Xbox,2005,Shooter,Electronic Arts,Valve Software,M
6722,Half-Life 2,Xbox,2005,Shooter,Electronic Arts,Valve Software,M
6725,Borderlands: The Pre-Sequel,PlayStation 3,2014,Shooter,Take-Two Interactive,2K Australia,M
6726,Borderlands: The Pre-Sequel,PlayStation 3,2014,Shooter,Take-Two Interactive,2K Australia,M
6727,Borderlands: The Pre-Sequel,PlayStation 3,2014,Shooter,Take-Two Interactive,2K Australia,M
6728,Major League Baseball 2K8,Xbox 360,2008,Sports,Bethesda Softworks,Kush Games,E
6729,Major League Baseball 2K8,Xbox 360,2008,Sports,Bethesda Softworks,Kush Games,E
6730,Major League Baseball 2K8,Xbox 360,2008,Sports,Bethesda Softworks,Kush Games,E
6731,Sacred 2: Fallen Angel,PlayStation 3,2009,Role-Playing,Deep Silver,"Ascaron Entertainment GmbH, Ascaron Entertainment",M
6732,Sacred 2: Fallen Angel,PlayStation 3,2009,Role-Playing,Deep Silver,"Ascaron Entertainment GmbH, Ascaron Entertainment",M
6733,Sacred 2: Fallen Angel,PlayStation 3,2009,Role-Playing,Deep Silver,"Ascaron Entertainment GmbH, Ascaron Entertainment",M
6735,Major League Baseball 2K9,Xbox 360,2009,Sports,Spike,2K Sports,E
6736,Major League Baseball 2K9,Xbox 360,2009,Sports,Spike,2K Sports,E
6737,Final Fantasy IV Advance,Game Boy Advance,2005,Role-Playing,Nintendo,TOSE,E10+
6738,Dragon Ball Z: Ultimate Tenkaichi,PlayStation 3,2011,Fighting,Namco Bandai Games,Spike,T
6739,Dragon Ball Z: Ultimate Tenkaichi,PlayStation 3,2011,Fighting,Namco Bandai Games,Spike,T
6746,Harry Potter and the Goblet of Fire,Game Boy Advance,2005,Action,Electronic Arts,Magic Pockets,E
6747,Harry Potter and the Goblet of Fire,Game Boy Advance,2005,Action,Electronic Arts,Magic Pockets,E
6748,Harry Potter and the Goblet of Fire,Game Boy Advance,2005,Action,Electronic Arts,Magic Pockets,E
6749,Harry Potter and the Goblet of Fire,Game Boy Advance,2005,Action,Electronic Arts,Magic Pockets,E
6750,Harry Potter and the Goblet of Fire,Game Boy Advance,2005,Action,Electronic Arts,Magic Pockets,E
6751,Harry Potter and the Goblet of Fire,Game Boy Advance,2005,Action,Electronic Arts,Magic Pockets,E
6752,Harry Potter and the Goblet of Fire,Game Boy Advance,2005,Action,Electronic Arts,Magic Pockets,E
6754,Dragon Ball Z: Buu's Fury,Game Boy Advance,2004,Action,Atari,Webfoot Technologies,E
6760,Spider-Man: Mysterio's Menace,Game Boy Advance,2001,Action,Activision,Vicarious Visions,E
6763,MySims Racing,DS,2009,Racing,Electronic Arts,EA Games,E
6764,MySims Racing,DS,2009,Racing,Electronic Arts,EA Games,E
6765,Naruto: Ultimate Ninja,PlayStation 2,2003,Fighting,Atari,CyberConnect2,T
6766,Pac-Man Party,Wii,2010,Misc,Namco Bandai Games,TOSE,E10+
6768,Tony Hawk's Underground,Game Boy Advance,2003,Sports,Activision,Vicarious Visions,E
6769,Tony Hawk's Underground,Game Boy Advance,2003,Sports,Activision,Vicarious Visions,E
6770,Tony Hawk's Underground,Game Boy Advance,2003,Sports,Activision,Vicarious Visions,E
6771,Tony Hawk's Underground,Game Boy Advance,2003,Sports,Activision,Vicarious Visions,E
6778,Wave Race: Blue Storm,GameCube,2001,Racing,Nintendo,Nintendo,E
6779,Aliens: Colonial Marines,PlayStation 3,2013,Shooter,Sega,Gearbox Software,M
6780,Aliens: Colonial Marines,PlayStation 3,2013,Shooter,Sega,Gearbox Software,M
6781,Aliens: Colonial Marines,PlayStation 3,2013,Shooter,Sega,Gearbox Software,M
6782,Backyard Wrestling: Don't Try This at Home,PlayStation 2,2003,Fighting,Eidos Interactive,Paradox Development,M
6783,Backyard Wrestling: Don't Try This at Home,PlayStation 2,2003,Fighting,Eidos Interactive,Paradox Development,M
6784,Yakuza: Dead Souls,PlayStation 3,2011,Shooter,Sega,Ryu ga Gotoku Studios,M
6785,Fight Night Round 2,Xbox,2005,Fighting,Electronic Arts,EA Sports,T
6786,Fight Night Round 2,Xbox,2005,Fighting,Electronic Arts,EA Sports,T
6787,Fight Night Round 2,Xbox,2005,Fighting,Electronic Arts,EA Sports,T
6789,Dead Island: Riptide,PlayStation 3,2013,Action,Deep Silver,Techland,M
6790,Dead Island: Riptide,PlayStation 3,2013,Action,Deep Silver,Techland,M
6791,Dead Island: Riptide,PlayStation 3,2013,Action,Deep Silver,Techland,M
6794,Kinect Sports Rivals,Xbox One,2014,Sports,Microsoft Game Studios,Microsoft Game Studios,E10+
6795,NBA 2K8,PlayStation 2,2007,Sports,Take-Two Interactive,Visual Concepts,E
6796,NBA 2K8,PlayStation 2,2007,Sports,Take-Two Interactive,Visual Concepts,E
6797,NBA 2K8,PlayStation 2,2007,Sports,Take-Two Interactive,Visual Concepts,E
6798,Dynasty Warriors 8,PlayStation 3,2013,Action,Tecmo Koei,Omega Force,T
6799,Dynasty Warriors 8,PlayStation 3,2013,Action,Tecmo Koei,Omega Force,T
6801,Disney Infinity,Wii U,2013,Action,Disney Interactive Studios,Avalanche Software,E10+
6802,Disney Infinity,Wii U,2013,Action,Disney Interactive Studios,Avalanche Software,E10+
6803,Disney Infinity,Wii U,2013,Action,Disney Interactive Studios,Avalanche Software,E10+
6804,Secret Agent Clank,PlayStation 2,2009,Platform,Sony Computer Entertainment,Sanzaru Games,E10+
6805,Secret Agent Clank,PlayStation 2,2009,Platform,Sony Computer Entertainment,Sanzaru Games,E10+
6806,Call of Juarez: Bound in Blood,Xbox 360,2009,Shooter,Ubisoft,Techland,M
6807,Call of Juarez: Bound in Blood,Xbox 360,2009,Shooter,Ubisoft,Techland,M
6808,Call of Juarez: Bound in Blood,Xbox 360,2009,Shooter,Ubisoft,Techland,M
6809,Fighters Uncaged,Xbox 360,2010,Fighting,Ubisoft,Ubisoft,T
6810,Rayman Arena,PlayStation 2,2001,Racing,Ubisoft,Ubisoft,E
6811,Rayman Arena,PlayStation 2,2001,Racing,Ubisoft,Ubisoft,E
6812,Rayman Arena,PlayStation 2,2001,Racing,Ubisoft,Ubisoft,E
6813,Jaws Unleashed,PlayStation 2,2006,Action,THQ,Appaloosa Interactive,M
6814,Jaws Unleashed,PlayStation 2,2006,Action,THQ,Appaloosa Interactive,M
6815,Jaws Unleashed,PlayStation 2,2006,Action,THQ,Appaloosa Interactive,M
6817,Half-Life,PlayStation 2,2001,Shooter,Vivendi Games,Gearbox Software,M
6818,Half-Life,PlayStation 2,2001,Shooter,Vivendi Games,Gearbox Software,M
6823,Split/Second,Xbox 360,2010,Racing,Disney Interactive Studios,Black Rock Studio,E10+
6824,Split/Second,Xbox 360,2010,Racing,Disney Interactive Studios,Black Rock Studio,E10+
6825,Split/Second,Xbox 360,2010,Racing,Disney Interactive Studios,Black Rock Studio,E10+
6826,Split/Second,Xbox 360,2010,Racing,Disney Interactive Studios,Black Rock Studio,E10+
6827,The Golden Compass,DS,2007,Action,Sega,Artificial Mind and Movement,E10+
6828,The Golden Compass,DS,2007,Action,Sega,Artificial Mind and Movement,E10+
6829,The Golden Compass,DS,2007,Action,Sega,Artificial Mind and Movement,E10+
6830,The Golden Compass,DS,2007,Action,Sega,Artificial Mind and Movement,E10+
6831,The Golden Compass,DS,2007,Action,Sega,Artificial Mind and Movement,E10+
6840,Muramasa: The Demon Blade,Wii,2009,Role-Playing,Rising Star Games,Vanillaware,T
6845,Okami,Wii,2008,Action,Capcom,Ready at Dawn,T
6846,Okami,Wii,2008,Action,Capcom,Ready at Dawn,T
6848,LEGO The Hobbit,PlayStation 4,2014,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
6849,LEGO The Hobbit,PlayStation 4,2014,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
6851,WWE 2K17,PlayStation 4,2016,Sports,Take-Two Interactive,Yuke's,T
6852,WWE 2K17,PlayStation 4,2016,Sports,Take-Two Interactive,Yuke's,T
6853,Just Dance 2014,Wii U,2013,Misc,Ubisoft,Ubisoft,E10+
6854,Just Dance 2014,Wii U,2013,Misc,Ubisoft,Ubisoft,E10+
6858,NHL 15,PlayStation 4,2014,Sports,Electronic Arts,EA Sports,E10+
6859,NHL 15,PlayStation 4,2014,Sports,Electronic Arts,EA Sports,E10+
6860,Total War: Shogun 2,PC,2011,Strategy,Sega,Creative Assembly,T
6868,SimCity DS,DS,2007,Simulation,Electronic Arts,Aki Corp.,E
6877,Monopoly,Xbox 360,2008,Misc,Electronic Arts,EA Bright Light,E
6882,Dead Space,PC,2008,Action,Electronic Arts,EA Redwood Shores,M
6883,Dead Space,PC,2008,Action,Electronic Arts,EA Redwood Shores,M
6889,NHL 11,PlayStation 3,2010,Sports,Electronic Arts,Electronic Arts,E10+
6890,NHL 11,PlayStation 3,2010,Sports,Electronic Arts,Electronic Arts,E10+
6891,Yakuza 5,PlayStation 3,2012,Action,Sega,Ryu ga Gotoku Studios,M
6893,2002 FIFA World Cup,PlayStation 2,2002,Sports,Electronic Arts,EA Sports,E
6894,2002 FIFA World Cup,PlayStation 2,2002,Sports,Electronic Arts,EA Sports,E
6895,2002 FIFA World Cup,PlayStation 2,2002,Sports,Electronic Arts,EA Sports,E
6896,2002 FIFA World Cup,PlayStation 2,2002,Sports,Electronic Arts,EA Sports,E
6897,MVP Baseball 2004,Xbox,2004,Sports,Electronic Arts,EA Sports,E
6898,MVP Baseball 2004,Xbox,2004,Sports,Electronic Arts,EA Sports,E
6899,MVP Baseball 2004,Xbox,2004,Sports,Electronic Arts,EA Sports,E
6900,MVP Baseball 2004,Xbox,2004,Sports,Electronic Arts,EA Sports,E
6901,Crash Bandicoot: The Wrath of Cortex,GameCube,2002,Platform,Universal Interactive,Traveller's Tales,E
6902,Crash Bandicoot: The Wrath of Cortex,GameCube,2002,Platform,Universal Interactive,Traveller's Tales,E
