,name,platform,year_of_release,genre,publisher,developer,rating
3376,SimCity DS,DS,2007,Simulation,Electronic Arts,Aki Corp.,E
3378,Hot Wheels: Stunt Track Challenge,PlayStation 2,2004,Racing,THQ,Climax Group,E
3383,Monopoly,Xbox 360,2008,Misc,Electronic Arts,EA Bright Light,E
3384,Tony Hawk: RIDE,PlayStation 3,2009,Sports,Activision,Robomodo,E10+
3387,Medal of Honor: Frontline,GameCube,2002,Shooter,Electronic Arts,Dreamworks Games,T
3388,Dead Space,PC,2008,Action,Electronic Arts,EA Redwood Shores,M
3392,NHL 11,PlayStation 3,2010,Sports,Electronic Arts,Electronic Arts,E10+
3393,Yakuza 5,PlayStation 3,2012,Action,Sega,Ryu ga Gotoku Studios,M
3395,2002 FIFA World Cup,PlayStation 2,2002,Sports,Electronic Arts,EA Sports,E
3396,MVP Baseball 2004,Xbox,2004,Sports,Electronic Arts,EA Sports,E
3397,Crash Bandicoot: The Wrath of Cortex,GameCube,2002,Platform,Universal Interactive,Traveller's Tales,E
3401,WWE 2K16,Xbox One,2015,Sports,Take-Two Interactive,Yuke's,T
3404,Assassin's Creed: Brotherhood,PC,2011,Action,Ubisoft,Ubisoft Montreal,M
3406,Dead or Alive Xtreme Beach Volleyball,Xbox,2003,Sports,Microsoft Game Studios,Team Ninja,M
3408,Silent Hill: Shattered Memories,PlayStation 2,2010,Action,Konami Digital Entertainment,Climax Group,M
3410,Blur,Xbox 360,2010,Racing,Activision,Bizarre Creations,E10+
3414,Asphalt: Urban GT,DS,2004,Racing,Ubisoft,Gameloft,E
3415,Mega Man Anniversary Collection,PlayStation 2,2004,Platform,Capcom,Atomic Planet Entertainment,E
3416,Metal Gear Solid V: Ground Zeroes,PlayStation 3,2014,Action,Konami Digital Entertainment,Kojima Productions,M
3417,Harvest Moon: Friends of Mineral Town,Game Boy Advance,2003,Simulation,Ubisoft,TOSE,E
3420,Naruto: The Broken Bond,Xbox 360,2008,Action,Ubisoft,Ubisoft Montreal,T
3422,WarioWare D.I.Y.,DS,2009,Misc,Nintendo,Intelligent Systems,E
3423,Iron Man,Wii,2008,Action,Sega,Artificial Mind and Movement,T
3424,The Fight: Lights Out,PlayStation 3,2010,Fighting,Sony Computer Entertainment,Coldwood Interactive,T
3425,Mega Man X7,PlayStation 2,2003,Action,Capcom,"Valuewave Co.,Ltd.",E
3426,Deus Ex: Human Revolution,PC,2011,Shooter,Square Enix,Nixxes Software,M
3428,Final Fantasy Anniversary Edition,PlayStation Portable,2007,Role-Playing,Square Enix,TOSE,E10+
3430,SoulCalibur V,Xbox 360,2012,Fighting,Namco Bandai Games,Project Soul,T
3434,Romancing SaGa,PlayStation 2,2005,Role-Playing,Square Enix,Square Enix,E10+
3435,Lost: Via Domus,Xbox 360,2008,Action,Ubisoft,Ubisoft Montreal,T
3436,Top Spin 3,Wii,2008,Action,Take-Two Interactive,Pam Development,E
3437,Game Party in Motion,Xbox 360,2010,Misc,Warner Bros. Interactive Entertainment,Farsight Studios,E
3438,The Lord of the Rings: The Third Age,PlayStation 2,2004,Role-Playing,Electronic Arts,EA Games,T
3439,Call of Duty: Black Ops,DS,2010,Shooter,Activision,n-Space,T
3441,NCAA Football 09,PlayStation 3,2008,Sports,Electronic Arts,EA Tiburon,E
3443,MLB 11: The Show,PlayStation 3,2011,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E
3446,Kinect Rush: A Disney Pixar Adventure,Xbox 360,2012,Adventure,Microsoft Game Studios,Asobo Studio,E
3448,Skylanders SWAP Force,Wii U,2013,Platform,Activision,Vicarious Visions,E10+
3449,Terminator 3: Rise of the Machines,PlayStation 2,2003,Action,Atari,Black Ops Entertainment,T
3450,Guitar Hero: Smash Hits,Wii,2009,Misc,Activision,Beenox,T
3451,Tom Clancy's HAWX,Xbox 360,2009,Action,Ubisoft,Ubisoft Romania,T
3452,Alice: Madness Returns,PlayStation 3,2011,Adventure,Electronic Arts,Spicy Horse,M
3453,Shin Megami Tensei IV,3DS,2013,Role-Playing,Atlus,Atlus,M
3454,NBA 2K7,Xbox 360,2006,Sports,Take-Two Interactive,"Kush Games, Visual Concepts",E
3458,NHL 12,PlayStation 3,2011,Sports,Electronic Arts,Electronic Arts,E10+
3460,Unreal Tournament,PlayStation 2,2000,Shooter,Infogrames,Epic Games,M
3461,Digimon World 2,PlayStation,2000,Role-Playing,Namco Bandai Games,Bandai,E
3463,Prince of Persia: The Two Thrones,Xbox,2005,Action,Ubisoft,Ubisoft,M
3468,JoJo's Bizarre Adventure: All Star Battle,PlayStation 3,2013,Fighting,Namco Bandai Games,CyberConnect2,T
3469,Contra: Shattered Soldier,PlayStation 2,2002,Shooter,Konami Digital Entertainment,KCET,T
3472,Final Fantasy: The 4 Heroes of Light,DS,2009,Role-Playing,Square Enix,Matrix Software,E10+
3473,Rayman Legends,PlayStation 3,2013,Platform,Ubisoft,Ubisoft Montpellier,E10+
3475,FIFA Soccer,PlayStation Vita,2012,Sports,Electronic Arts,Electronic Arts,E
3476,Tenchu 2: Birth of the Stealth Assassins,PlayStation,2000,Action,Activision,Acquire,M
3477,Tony Hawk's Pro Skater 4,GameCube,2002,Sports,Activision,Neversoft Entertainment,T
3479,Naruto: Uzumaki Chronicles 2,PlayStation 2,2006,Action,Namco Bandai Games,Cavia Inc.,T
3480,NHL 06,PlayStation 2,2005,Sports,Electronic Arts,EA Canada,E10+
3481,Parasite Eve II,PlayStation,1999,Role-Playing,SquareSoft,SquareSoft,M
3483,Skate it,Wii,2008,Sports,Electronic Arts,Electronic Arts,E
3488,Phineas and Ferb: Across the 2nd Dimension,Wii,2011,Action,Disney Interactive Studios,High Impact Games,E10+
3490,Far Cry Instincts,Xbox,2005,Shooter,Ubisoft,Ubisoft Montreal,M
3492,Tony Hawk's Pro Skater 4,Game Boy Advance,2002,Sports,Activision,Vicarious Visions,E
3493,ATV Offroad Fury: Blazin' Trails,PlayStation Portable,2005,Racing,SouthPeak Games,Climax Group,E
3494,Tales of the Abyss,PlayStation 2,2005,Role-Playing,Namco Bandai Games,Namco,T
3495,Payday 2,Xbox 360,2013,Shooter,505 Games,Overkill Software,M
3497,Blacksite: Area 51,Xbox 360,2007,Shooter,Midway Games,Midway Studios - Austin,T
3498,Spyro Orange: The Cortex Conspiracy,Game Boy Advance,2004,Action,Vivendi Games,Vicarious Visions,E
3499,XCOM: Enemy Unknown,PlayStation 3,2012,Strategy,Take-Two Interactive,Firaxis Games,M
3503,Skylanders: Spyro's Adventure,3DS,2011,Action,Activision,Vicarious Visions,E10+
3505,The Sims 3: World Adventures,PC,2009,Simulation,Electronic Arts,The Sims Studio,T
3506,Madden NFL 06,GameCube,2005,Sports,Electronic Arts,EA Sports,E
3508,Titanfall 2,Xbox One,2016,Shooter,Electronic Arts,Respawn Entertainment,M
3509,BlazBlue: Calamity Trigger,PlayStation 3,2009,Fighting,PQube,Arc System Works,T
3511,Iron Man,Xbox 360,2008,Action,Sega,Secret Level,T
3512,Naruto: Ultimate Ninja 2,PlayStation 2,2004,Fighting,Namco Bandai Games,CyberConnect2,T
3515,NHL 10,PlayStation 3,2009,Sports,Electronic Arts,EA Canada,E10+
3517,Rock Band 3,PlayStation 3,2010,Misc,MTV Games,Harmonix Music Systems,T
3518,Blood Wake,Xbox,2001,Shooter,Microsoft Game Studios,Stormfront Studios,T
3519,Dynasty Warriors 5: Xtreme Legends,PlayStation 2,2005,Action,Tecmo Koei,Omega Force,T
3522,WWE 2K15,Xbox One,2014,Sports,Take-Two Interactive,Yuke's,T
3524,FIFA World Cup Germany 2006,PlayStation 2,2006,Sports,Electronic Arts,EA Canada,E
3525,Wreckless: ThE YaKuza MisSiOns,Xbox,2002,Racing,Activision,Bunkasha Publishing,T
3527,Defiance,Xbox 360,2013,Shooter,Trion Worlds,Trion Worlds,M
3528,Disgaea 4: A Promise Unforgotten,PlayStation 3,2011,Role-Playing,Nippon Ichi Software,Nippon Ichi Software,T
3530,SpongeBob SquarePants: Battle for Bikini Bottom,Xbox,2003,Platform,THQ,Heavy Iron Studios,E
3531,Doom 3 BFG Edition,PlayStation 3,2012,Shooter,Bethesda Softworks,id Software,M
3533,Spider-Man 3,Xbox 360,2007,Platform,Activision,Treyarch,T
3534,Pro Evolution Soccer 2012,PlayStation Portable,2011,Action,Konami Digital Entertainment,Konami,E
3535,The Conduit,Wii,2009,Shooter,Sega,High Voltage Software,T
3537,Just Dance 2016,Wii U,2015,Misc,Ubisoft,Ubisoft,E10+
3538,Disney Universe,Xbox 360,2011,Action,Disney Interactive Studios,Eurocom Entertainment Software,E10+
3539,RalliSport Challenge,Xbox,2002,Racing,Microsoft Game Studios,Digital Illusions,E
3540,Resident Evil Outbreak File #2,PlayStation 2,2004,Action,Capcom,Capcom,M
3541,Top Spin 3,PlayStation 3,2008,Action,Take-Two Interactive,Pam Development,E
3543,XIII,PlayStation 2,2003,Shooter,Ubisoft,Ubisoft Paris,M
3544,Tomb Raider: Anniversary,PlayStation Portable,2007,Action,Eidos Interactive,Crystal Dynamics,T
3546,Rune Factory 4,3DS,2012,Role-Playing,Xseed Games,Neverland,E10+
3547,3D Dot Game Heroes,PlayStation 3,2009,Role-Playing,SouthPeak Games,Silicon Studio,E10+
3548,Up,Wii,2009,Action,THQ,Asobo Studio,E10+
3549,Breath of Fire IV,PlayStation,2000,Role-Playing,Capcom,Capcom,T
3551,True Crime: Streets of LA,GameCube,2003,Action,Activision,Exakt,M
3552,Odin Sphere,PlayStation 2,2007,Role-Playing,Square Enix,Vanilla Ware,T
3557,Titanfall,PC,2014,Shooter,Electronic Arts,Respawn Entertainment,M
3558,Arena Football,PlayStation 2,2006,Sports,Electronic Arts,EA Tiburon,E10+
3559,The Lord of the Rings: The Return of the King,Game Boy Advance,2003,Action,Electronic Arts,Griptonite Games,T
3560,NHL Hitz 20-02,PlayStation 2,2001,Sports,Midway Games,Black Box,E
3561,The Legend of Spyro: Dawn of the Dragon,Wii,2008,Platform,Vivendi Games,Etranges Libellules,E10+
3562,Classic NES Series: Dr. Mario,Game Boy Advance,2004,Puzzle,Nintendo,Nintendo,E
3563,The Sims: Bustin' Out,Xbox,2003,Simulation,Electronic Arts,Maxis,T
3564,NCAA March Madness 07,PlayStation 2,2007,Sports,Electronic Arts,EA Canada,E
3565,"Monsters, Inc. Scream Team",PlayStation,2001,Platform,Sony Computer Entertainment,Artificial Mind and Movement,E
3566,"Warhammer 40,000: Space Marine",Xbox 360,2011,Shooter,THQ,Relic,M
3568,Top Spin 3,Xbox 360,2008,Action,Take-Two Interactive,Pam Development,E
3570,Cabela's Big Game Hunter 2005 Adventures,PlayStation 2,2004,Sports,Activision,Sand Grain Studios,T
3571,LEGO Rock Band,Xbox 360,2009,Misc,Warner Bros. Interactive Entertainment,TT Fusion,E10+
3575,Battlefield 2: Modern Combat,Xbox,2005,Shooter,Electronic Arts,Digital Illusions,T
3576,Tom Clancy's HAWX,PlayStation 3,2009,Action,Ubisoft,Ubisoft Romania,T
3577,All-Star Baseball 2002,PlayStation 2,2001,Sports,Acclaim Entertainment,Acclaim Studios Austin,E
3581,Need for Speed: Most Wanted,GameCube,2005,Racing,Electronic Arts,EA Canada,T
3583,Bolt,Wii,2008,Adventure,Disney Interactive Studios,Avalanche Software,E10+
3584,WWE Raw 2,Xbox,2003,Fighting,THQ,Anchor,T
3587,Manhunt 2,PlayStation 2,2007,Action,Take-Two Interactive,Rockstar London,M
3588,Fullmetal Alchemist and the Broken Angel,PlayStation 2,2003,Role-Playing,Square Enix,Racjin,T
3589,Tony Hawk's Project 8,PlayStation Portable,2006,Sports,Activision,Page 44 Studios,T
3591,Batman Begins,PlayStation 2,2005,Action,Electronic Arts,Eurocom Entertainment Software,T
3594,Tony Hawk's Proving Ground,Xbox 360,2007,Sports,Activision,Neversoft Entertainment,T
3595,Dr. Seuss' The Cat in the Hat,PlayStation 2,2003,Misc,Vivendi Games,Magenta Software,E
3596,Barbie Groovy Games,Game Boy Advance,2002,Misc,Universal Interactive,Digital Illusions,E
3597,Wolfenstein,Xbox 360,2009,Shooter,Activision,"id Software, Raven Software",M
3599,Blinx: The Time Sweeper,Xbox,2002,Platform,Microsoft Game Studios,Artoon,E
3600,ESPN NFL Football,PlayStation 2,2003,Sports,Sega,Visual Concepts,E
3602,Major League Baseball 2K5,Xbox,2005,Sports,Take-Two Interactive,Kush Games,E
3603,Tetris Party Deluxe,Wii,2010,Puzzle,Nintendo,"Tetris Online, Inc",E
3605,Gravity Rush,PlayStation Vita,2012,Action,Sony Computer Entertainment,SCE Japan Studio,T
3606,Quantum Break,Xbox One,2016,Action,Microsoft Game Studios,Remedy Entertainment,M
3607,Archer Maclean's Mercury,PlayStation Portable,2005,Puzzle,Ignition Entertainment,Awesome Studios,E
3608,TMNT,Xbox 360,2007,Action,Ubisoft,Ubisoft Montreal,E10+
3610,Soldier of Fortune: Gold Edition,PlayStation 2,2001,Shooter,Codemasters,Pipe Dream Interactive,M
3612,Final Fantasy IV: The Complete Collection,PlayStation Portable,2011,Role-Playing,Square Enix,Bullets,E10+
3613,Frontlines: Fuel of War,Xbox 360,2008,Shooter,THQ,Kaos Studios,T
3614,MX 2002 Featuring Ricky Carmichael,PlayStation 2,2001,Racing,THQ,Pacific Coast Power & Light,E
3615,NCAA Football 07,Xbox,2006,Sports,Electronic Arts,EA Sports,E
3616,Lunar: Silver Star Story Complete,PlayStation,1998,Role-Playing,Kadokawa Shoten,Game Arts,T
3617,Harvest Moon: The Tale of Two Towns,DS,2010,Simulation,Natsume,Marvelous Entertainment,E
3618,No More Heroes,Wii,2007,Action,Rising Star Games,Grasshopper Manufacture,M
3620,God of War: Origins Collection,PlayStation 3,2011,Action,Sony Computer Entertainment,Ready at Dawn,M
3621,Dora The Explorer: Dora Saves the Snow Princess,Wii,2008,Platform,Take-Two Interactive,High Voltage Software,E
3622,Soul Reaver 2,PlayStation 2,2001,Action,Eidos Interactive,Crystal Dynamics,M
3623,Metal Gear Solid 3: Subsistence,PlayStation 2,2005,Action,Konami Digital Entertainment,Aspect,M
3625,Enslaved: Odyssey to the West,PlayStation 3,2010,Action,Namco Bandai Games,Ninja Theory,T
3627,WWF Raw,Xbox,2002,Fighting,THQ,Anchor,T
3630,Guitar Hero Live,Xbox One,2015,Misc,Activision,FreeStyleGames,T
3636,Extermination,PlayStation 2,2001,Action,Sony Computer Entertainment,Deep Space,M
3637,Batman: Vengeance,PlayStation 2,2001,Adventure,Ubisoft,Ubisoft,T
3641,Hot Shots Golf: World Invitational,PlayStation Vita,2011,Sports,Sony Computer Entertainment,Clap Hanz,E
3642,Tony Hawk's Pro Skater 3,Xbox,2002,Sports,Activision,Neversoft Entertainment,T
3643,Mega Man Zero,Game Boy Advance,2002,Platform,Capcom,Inti,E
3645,Resident Evil: Revelations 2,PlayStation 4,2015,Action,Capcom,Capcom,M
3648,NBA 2K8,PlayStation 3,2007,Sports,Take-Two Interactive,Visual Concepts,E
3649,Rayman Origins,Wii,2011,Platform,Ubisoft,UBlart Montpellier,E10+
3652,Assassin's Creed: Unity,PC,2014,Action,Ubisoft,"Ubisoft, Ubisoft Montreal",M
3653,MX vs. ATV: Alive,Xbox 360,2011,Racing,THQ,THQ Digital Studio Phoenix,E
3655,Shrek 2,Xbox,2004,Platform,Activision,"Luxoflux, Inc.",E
3656,Purr Pals,DS,2007,Simulation,THQ,Brain Toys,E
3657,Assassin's Creed II,PC,2010,Action,Ubisoft,Ubisoft Montreal,M
3662,Tak and the Power of Juju,Game Boy Advance,2003,Platform,THQ,Avalanche Software,E
3664,Lips: Number One Hits,Xbox 360,2009,Misc,Microsoft Game Studios,iNiS,T
3667,Turok: Evolution,Xbox,2002,Shooter,Acclaim Entertainment,Acclaim,M
3669,Jak X: Combat Racing,PlayStation 2,2005,Racing,Sony Computer Entertainment,Naughty Dog,T
3671,American Idol,PlayStation 2,2003,Misc,Codemasters,Hothouse Creations,E
3674,Red Dead Revolver,Xbox,2004,Shooter,Take-Two Interactive,Rockstar San Diego,M
3675,CrossworDS,DS,2008,Puzzle,Deep Silver,Nuevo Retro Games,E
3676,Viva Pinata: Pocket Paradise,DS,2008,Simulation,THQ,Rare Ltd.,E
3679,Sly Cooper: Thieves in Time,PlayStation 3,2013,Platform,Sony Computer Entertainment Europe,Sanzaru Games,E10+
3680,Iron Man,PlayStation 2,2008,Action,Sega,Artificial Mind and Movement,T
3682,Spec Ops: The Line,PlayStation 3,2012,Shooter,Take-Two Interactive,Yager,M
3683,The SpongeBob SquarePants Movie,Xbox,2004,Platform,THQ,Heavy Iron Studios,E
3684,NHL 14,PlayStation 3,2013,Sports,Electronic Arts,Electronic Arts,E10+
3685,F1 2013,PlayStation 3,2013,Racing,Codemasters,Codemasters Birmingham,E
3688,Legends of WrestleMania,PlayStation 3,2009,Fighting,THQ,Yuke's,T
3690,Tiger Woods PGA Tour 08,Xbox 360,2007,Sports,Electronic Arts,EA Salt Lake,E
3692,Dance Dance Revolution Ultramix,Xbox,2003,Simulation,Konami Digital Entertainment,Konami Computer Entertainment Hawaii,E
3693,Crash Tag Team Racing,PlayStation 2,2005,Racing,Vivendi Games,Radical Entertainment,E10+
3694,Front Mission 4,PlayStation 2,2003,Strategy,Square Enix,Square Enix,T
3696,Rayman Origins,PlayStation Vita,2012,Platform,Ubisoft,UBlart Montpellier,E10+
3698,F.E.A.R.,PlayStation 3,2007,Shooter,Vivendi Games,Day 1 Studios,M
3699,Enslaved: Odyssey to the West,Xbox 360,2010,Action,Namco Bandai Games,Ninja Theory,T
3701,Dragon Ball Z: Shin Budokai,PlayStation Portable,2006,Fighting,Atari,Dimps Corporation,T
3702,Tiger Woods PGA Tour 13,PlayStation 3,2012,Sports,Electronic Arts,Electronic Arts,E
3703,Dynasty Warriors: Gundam 3,PlayStation 3,2010,Action,Tecmo Koei,"Omega Force, Koei Tecmo Games",T
3711,Tiger Woods PGA Tour 11,Wii,2010,Sports,Electronic Arts,EA Sports,E
3712,NBA Live 10,PlayStation 3,2009,Sports,Electronic Arts,EA Canada,E
3713,Metro 2033,Xbox 360,2010,Shooter,THQ,4A Games,M
3715,Fire Emblem: Path of Radiance,GameCube,2005,Action,Nintendo,Intelligent Systems,T
3717,Hotel Dusk: Room 215,DS,2007,Adventure,Nintendo,Cing,T
3718,Final Fantasy Explorers,3DS,2014,Role-Playing,Square Enix,Racjin,E10+
3721,SSX Tricky,GameCube,2001,Sports,Electronic Arts,EA Sports Big,E
3722,Greg Hastings' Tournament Paintball,Xbox,2004,Shooter,Activision,WXP,T
3724,ESPN NBA Basketball,PlayStation 2,2003,Sports,Sega,Visual Concepts,E
3725,Dragon Ball Z: Ultimate Tenkaichi,Xbox 360,2011,Fighting,Namco Bandai Games,Spike,T
3726,Sacred 2: Fallen Angel,Xbox 360,2009,Role-Playing,Deep Silver,"Ascaron Entertainment GmbH, Ascaron Entertainment",M
3727,Two Worlds II,Xbox 360,2011,Role-Playing,Unknown,Reality Pump,M
3728,Over the Hedge,PlayStation 2,2006,Platform,Activision,Edge of Reality,E10+
3729,Mat Hoffman's Pro BMX,PlayStation,2001,Sports,Activision,Shaba Games,E
3733,NHL 14,Xbox 360,2013,Sports,Electronic Arts,Electronic Arts,E10+
3736,The Hobbit,PlayStation 2,2003,Platform,Vivendi Games,Inevitable Entertainment,E
3737,War of the Monsters,PlayStation 2,2003,Fighting,Sony Computer Entertainment,Incognito Inc.,T
3738,Harry Potter and the Deathly Hallows - Part 1,Wii,2010,Action,Electronic Arts,Electronic Arts,T
3740,The Incredible Hulk: Ultimate Destruction,PlayStation 2,2005,Action,Vivendi Games,Radical Entertainment,T
3741,Time Crisis: Razing Storm,PlayStation 3,2010,Shooter,Namco Bandai Games,Nex Entertainment,T
3742,Summer Sports: Paradise Island,Wii,2008,Sports,Ubisoft,Destineer,E
3744,Time Crisis II,PlayStation 2,2001,Shooter,Namco Bandai Games,Namco,T
3747,NCAA March Madness 06,PlayStation 2,2005,Sports,Electronic Arts,EA Canada,E
3748,LEGO Dimensions,Wii U,2015,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
3749,Valkyria Chronicles II,PlayStation Portable,2010,Role-Playing,Sega,Sega,T
3752,Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Fighting,Capcom,Eighting,T
3753,Rune Factory: A Fantasy Harvest Moon,DS,2006,Role-Playing,Rising Star Games,Neverland,E
3754,Legacy of Kain: Defiance,PlayStation 2,2003,Action,Eidos Interactive,Crystal Dynamics,M
3756,NCAA March Madness 2005,PlayStation 2,2004,Sports,Electronic Arts,EA Canada,E
3757,007 Racing,PlayStation,2000,Racing,Electronic Arts,Eutechnyx,T
3758,Tactics Ogre: Let Us Cling Together,PlayStation Portable,2010,Role-Playing,Square Enix,Square Enix,T
3759,Conflict: Vietnam,PlayStation 2,2004,Shooter,SCi,Pivotal Games,M
3760,Dragon's Crown,PlayStation 3,2013,Role-Playing,Nippon Ichi Software,Vanillaware,T
3762,MLB SlugFest 20-04,PlayStation 2,2003,Sports,Midway Games,Midway,E
3765,Blitz: The League,Xbox,2004,Sports,Midway Games,Midway,M
3766,Manhunt 2,Wii,2007,Action,Take-Two Interactive,Rockstar Toronto,M
3767,Just Dance 2015,Xbox One,2014,Misc,Ubisoft,Ubisoft,E10+
3769,The LEGO Movie Videogame,Xbox One,2014,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
3771,Overwatch,PC,2016,Shooter,Activision,Blizzard Entertainment,T
3775,Peter Jackson's King Kong: The Official Game of the Movie,Xbox,2005,Action,Ubisoft,Ubisoft Montpellier,T
3776,Burnout Revenge,Xbox,2005,Racing,Electronic Arts,Criterion Games,E10+
3777,Medal of Honor: European Assault,Xbox,2005,Shooter,Electronic Arts,EA LA,T
3778,Ty the Tasmanian Tiger 2: Bush Rescue,PlayStation 2,2004,Platform,Electronic Arts,Krome Studios,E
3779,The Lord of the Rings: The Fellowship of the Ring,Xbox,2002,Action,Universal Interactive,WXP,T
3780,NBA 06,PlayStation 2,2005,Sports,Sony Computer Entertainment,SCEA Sports Studio,E
3782,Excite Truck,Wii,2006,Racing,Nintendo,Monster Games Inc.,E
3785,Magician's Quest: Mysterious Times,DS,2008,Role-Playing,Konami Digital Entertainment,Konami,E10+
3787,X-Men Legends,GameCube,2004,Role-Playing,Activision,Raven Software,T
3791,StarCraft II: Legacy of the Void,PC,2015,Strategy,Activision,Blizzard Entertainment,T
3793,ModNation Racers,PlayStation Portable,2010,Racing,Sony Computer Entertainment,SCEA San Diego Studios,E
3795,WWE SmackDown vs. Raw 2010,DS,2009,Fighting,THQ,Yuke's,T
3797,Oni,PlayStation 2,2001,Action,Take-Two Interactive,Rockstar Toronto,T
3798,Tom Clancy's Ghost Recon Advanced Warfighter 2,PlayStation Portable,2007,Shooter,Ubisoft,"High Voltage Software, Ubisoft Paris",T
3799,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,Wii,2008,Action,THQ,Incinerator Games,E
3800,Terminator Salvation,PlayStation 3,2009,Shooter,Warner Bros. Interactive Entertainment,GRIN,T
3802,The Lord of the Rings: The Two Towers,GameCube,2002,Action,Electronic Arts,Stormfront Studios,T
3803,Batman: Arkham City,PC,2011,Action,Warner Bros. Interactive Entertainment,Rocksteady Studios,T
3804,Juiced,PlayStation 2,2005,Racing,THQ,Juice Games,T
